sanandanavanaṃ caiva | HV_46.9a
sa nandavrajam acyutaḥ | *HV_79.0*876:9b
sa nandinā tathoktaḥ san | *HV_112.86ab*1427a
sa namasyaḥ prayatnena | **HV_App.I,44.59**15:3a
sanaś ca yogatattvajñaṃ | *HV_1.33*31:1a
sa nas tyajya kva gacchasi | HV_77.18d
sanaḥ sanaka eva ca | HV_App.I,42.321b
sanāgāḥ saha cāmbhasaḥ | HV_App.I,41.1672b
sanātana jagatpate | **HV_App.I,42.613**33:7b
sanātana namo 'stu te | HV_App.I,41.1969b
sanātanam anāmayam | HV_App.I,42A.535b
sanātanamayo divyaḥ | HV_App.I,41.1394a
sanātanaś ca bhagavān | HV_App.I,42.322a
sanātanaḥ puṇyavidhir | HV_App.I,29A.59a
sanātanānām api yaḥ sanātanaḥ | HV_App.I,42B.536
sanātano viśvadharottamo vibhuḥ | HV_App.I,41.436
sanāthān kurv adhokṣaja | *HV_71.4*798:3b
sa nādaṃ sumahat kṛtvā | HV_App.I,29B.370a
sa nāradasyāgamanaṃ | HV_46.3a
sanāradaḥ pārthasahāyavāṃś ca | HV_App.I,29D.371
sa nārado 'tha devarṣir | HV_App.I,14.14a
sa nārado 'tha brahmarṣir | HV_44.12a
sa nityo yogavardhanaḥ | HV_App.I,4.150b
saninādeṣu gopeṣu | HV_68.7c
sa nirjalāmbudākāraṃ | HV_62.2a
sa niveditasarvasvo | HV_App.I,31.2761a
sa niṣkrāntas tato vaktrāt | HV_App.I,41.1553a
sa niṣpatitamastiṣko | HV_76.7a
sa nihatya pralambaṃ tu | HV_58.55a
sa niḥśvāsaṃ vimuñcati | HV_9.55b
sa nīto yamunātīram | HV_78.44a
sanīhāra ivāṃśumān | HV_33.22d
sa nūnaṃ pūrvadaihikaḥ | HV_65.33b
sa nṛpaḥ samacittātmā | *HV_98.22*1106:2a
santaṃ sadasadātmakam | *HV_66.35*763:2b
santaḥ svargajitaḥ santu | HV_App.I,42.628a
santi caiva pativratāḥ | HV_73.31d
santi te bahavaḥ putrā | HV_22.25a
santi striyo nīcavṛttāḥ | HV_73.31c
santo vidvāṃsaḥ sarvaśāstrārthatajjñāḥ | HV_App.I,29.1292
santo 'sadbhyo rakṣitavyā | HV_App.I,29C.72a
santv ete me sākṣiṇaḥ sarvasaṃsthā | HV_App.I,29A.172
santv ete vai sākṣiṇaḥ sarva eva | HV_App.I,29A.176
sa pakṣabalavikṣepair | HV_92.44a
sa pakṣabalavikṣepair | HV_110.9a
sa pakṣavātasaṃkṣubdhaṃ | HV_95.3a
sapakṣā iva khe nagāḥ | HV_74.7d
sapakṣā iva pakṣiṇaḥ | HV_App.I,41.1316b
sa pakṣābhyām upādāya | *HV_110.16*1299Aa
sapakṣāḥ kāmarūpiṇaḥ | HV_App.I,42.290b
sapakṣigaṇamātaṅgaṃ | HV_92.39a
sa pañcakanyāmadhyastho | HV_App.I,18.136a
sa pañcajanam āsādya | HV_79.15a
sa pañcadhā śarīrastho | HV_30.47a
sapatākadhvajodagraṃ | HV_33.6c
sapatākadhvajopetaṃ | HV_App.I,42B.155a
sapatākaṃ mahocchrāyaṃ | HV_App.I,30.90a
sapatākāyudhadhvajāh. | HV_81.76b
sapatākārathadhvajāḥ | HV_App.I,41.1852b
sapatākās tathaiva ca | HV_72.6d
sapatnānīkamardanam | HV_App.I,42B.188b
sapatnānīkamardanam | HV_33.15d
sapatnīkā dṛḍhavratāḥ | HV_App.I,41.1163b
sapatnīkāḥ saputriṇaḥ | HV_App.I,41.1133b
sapatnī durnayā mama | *HV_26.16*423:3b
sapatnīnām adhi tathā | HV_App.I,29A.399a
sapatnīnām adhi nityaṃ bhaveyaṃ | HV_App.I,29A.154
sapatnīnāṃ janasya ca | HV_App.I,29.246b
sapatnīnāṃ viśāṃ pate | HV_App.I,29.89b
sapatnībhiḥ sahānaghe | HV_App.I,29A.19b
sapatnīśatasaṃkīrṇā | HV_99.34c
sapatnīśaḥ śaṃkaraḥ sāradhātā | HV_App.I,29.949
sapatnīś cādhitiṣṭheyaṃ | HV_App.I,29A.456a
sapatnair duratikramaḥ | HV_App.I,18.89b
sapatnyas te guṇopete | HV_App.I,29.73a
sapatnyā ca garas tasyā | HV_10.33c
sapatnyo nātra saṃśayaḥ | HV_App.I,29A.269b
sapatnyo vegagarvitāḥ | HV_83.44b
sapatravegair vikṛtair | HV_App.I,42B.1082a
sa padme padmanābhasya | HV_42.21a
sa papāta ca raṅgasya | HV_75.44a
sa papāta narendrāṇāṃ | HV_100.19a
sa papāta punas tūrṇaṃ | **HV_App.I,42B.2181**131:1a
sa papāta mahābāhur | HV_88.25a
sa papāta mahītale | HV_App.I,29B.351b
sa papāta mahīṃ tūrṇaṃ | HV_App.I,41.1350a
sa papāta mumoha ca | HV_App.I,29.1178b
sa papātāśu vegena | *HV_67.40*769Aa
sa parājitya dānavaḥ | HV_App.I,42.556b
sa parijātapuṣpasya | HV_App.I,29.149a
sa parītya tato vīro | HV_App.I,29B.236a
saparīveṣam udyantaṃ | HV_34.36e
saparyāṃ pratigṛhya ca | HV_App.I,31.2256b
sa parvataguhāṃ kāṃcit | HV_85.44a
sa parvatanibhākāro | HV_App.I,42B.267a
saparvatamahādrumam | HV_App.I,11.301b
saparvatavanoddeśāṃ | *HV_109.32*1264a
saparvatānīva vanāni rājan | HV_App.I,42B.486
saparvatānīva vanāni rājan | *HV_112.27*1369:26
sa parvatāṃs tarūn gulmāṃl | HV_App.I,41.132a
sa pāṭito bhujenājau | *HV_67.40*769:3a
sa pāṭyamāno garbho 'tha | HV_3.107a
sapādānāṃ kramaiḥ saha | **HV_App.I,42B.3071**235:27b
sa pārijātaṃ yadi na pradāsyati | HV_App.I,29.455
sa pārijātaṃ yadi na pradāsyati | HV_App.I,29.630
sapārijāto garuḍaḥ | HV_App.I,29.1246a
sapārṣadas tv anācāras | HV_App.I,7.78a
sa pāśupatam ādāya | **HV_App.I,42B.2392**146:11a
sa pitā sā ca jananī | *HV_79.0*876:5a
sa pitṛvyaṃ gadaṃ vīraṃ | HV_App.I,29F.441a
sapināka ivāntakaḥ | HV_App.I,41.1886b
sa piśācagaṇaṃ sarvaṃ | *HV_91.44*1049A:1a
sa pīṭhe kāñcane śubhre | HV_100.30a
sa pīḍito giris tena | **HV_App.I,18.772**80:2a
sapuṅkhākālasaṃnibhaḥ | **HV_App.I,42B.1522**94:1b
sa puṇyam atisaubhāgyaṃ | HV_App.I,29.384a
saputrakarakāñ śubhe | HV_App.I,29A.227b
saputrakarakāṇāṃ tu | HV_App.I,29A.241a
saputrakarakān dadyāt | HV_App.I,29A.231a
saputrakarakān dadyād | HV_App.I,29A.235a
sa putragurutāṃ paśyan | HV_App.I,10.3a
saputrajanabāndhavaḥ | HV_App.I,42B.3037b
saputratvaṃ tathānaghe | HV_App.I,29A.339b
saputras tu gṛhaṃ yayau | HV_App.I,6.63b
saputraṃ ca janārdanam | HV_100.6b
saputraṃ ca samāgatam | HV_App.I,12.102b
saputraṃ bhojayitvā taṃ | HV_103.31a
saputraḥ sahabāndhavaḥ | HV_56.36d
saputraḥ sahabāndhavaḥ | HV_65.62b
saputrā tv aphale putre | HV_69.14c
saputrāya mudānvitaḥ | HV_App.I,12.107b
saputrā ruditānanāḥ | HV_App.I,18.1033b
saputrāḥ saha gopālaiḥ | HV_App.I,12.205a
saputriṇo vai pradyumno | HV_App.I,30.62a
saputro vādayām āsa | HV_App.I,29.488a
sapuṣpastabakadrumāḥ | HV_74.10d
sapuṣpābhiḥ samantataḥ | HV_App.I,18.460b
sapuṣpāḥ sapalāśinaḥ | HV_App.I,41.1788b
sa pūjyamānas tridaśair | HV_92.68a
sa pūrayām āsa tathaiva rodasī | **HV_App.I,42.598**31:53
sapautreṇa mahātmanā | HV_App.I,29.556b
sapta ete maharṣayaḥ | HV_7.27b
saptakiṣkuparīṇāhaṃ | HV_App.I,42B.1204a
saptakoṭirathair yukta | HV_App.I,31.1454a
sapta cāpsarasāṃ gaṇāḥ | HV_91.12d
sapta caiva maharṣayaḥ | HV_App.I,42.21b
sapta caiva maharṣayaḥ | HV_App.I,42B.2657b
sapta caiva mahāpathāḥ | HV_93.29b
sapta caivotthitāḥ sūryāḥ | HV_App.I,42B.779a
saptajātikṛtena vai | HV_16.31b
saptajātiṣu bhārata | HV_15.67d
saptajātiṣu bhārata | HV_16.1d
saptajātiṣu saptaiva | HV_15.13c
saptajātiṣv ajāyata | HV_16.30b
saptajihvānana kṣāma | HV_App.I,42B.2287a
saptatir vai sahasrāṇi | HV_App.I,42B.1862a
sapta tena mahārathāḥ | HV_App.I,42B.1122b
saptatyā ca jarāsaṃdhaṃ | *HV_81.84ab*922:5a
saptatyā niśitaiḥ śaraiḥ | HV_App.I,30.247b
saptatyā vāsudevaṃ tu | HV_App.I,31.1994a
saptatyā śatruhantāraṃ | HV_App.I,30.143a
saptatriṃśat tu vārṣṇeya | **HV_App.I,17.65**6:2a
sapta tv ete prajāyante | HV_1.32a
saptadvīpavatīṃ nṛpaḥ | *HV_22.19*337b
saptadvīpasamudrāyāḥ | HV_App.I,4.144a
saptadvīpān vicarati | HV_App.I,29F.214a
sapta dvīpān vibhāvasoḥ | HV_23.151b
sapta dvīpān sasindhūṃś ca | *HV_103.19*1128:1a
saptadvīpā sapattanā | HV_4.15b
saptadvīpā sapattanā | HV_22.18b
saptadvīpā sapattanā | HV_23.144b
saptadvīpāṃ ca pṛthivīṃ | HV_App.I,29F.58a
saptadvīpāṃ mahāsuraḥ | HV_App.I,29E.43b
saptadvīpāṃ yayātis tu | HV_22.15a
saptadvīpāṃ vasumatīṃ | HV_App.I,29F.66a
saptadvīpāṃ sasāgarām | HV_App.I,31.1167b
saptadvīpeśvaro nṛpaḥ | HV_App.I,20.139b
saptadvīpeśvaro 'bhavat | HV_23.138b
sapta dharmavicakṣaṇāḥ | HV_16.17b
saptadhākṛta tejasā | *HV_91.45*1052:5b
saptadhā taṃ nyakṛntata | HV_3.106f
saptadhā prasasāra ha | HV_App.I,41.743b
sapta dhūmanibhā ghorāḥ | HV_App.I,42A.379a
saptapadyā vicakṣaṇaḥ | *HV_9.90*192:4b
saptaprākāraracitā | *HV_107.80*1193:6a
saptabāhlyaṃ viśāṃ pate | HV_23.115d
sapta brahmāṇa ity ete | HV_1.30a
saptabhir niśitaiḥ śaraiḥ | HV_App.I,30.245b
saptabhis taiḥ samudriktair | HV_App.I,12.50a
saptabhiḥ pitṛbhir nityais | HV_App.I,41.1386a
saptabhiḥ saptadhācchinat | HV_App.I,30.246b
saptabhī rūpasaṃsthānair | HV_App.I,41.1416a
saptabhyo ye ca kīrtitāḥ | HV_App.I,4.137b
saptamaṃ ca tato vāyum | HV_App.I,41.535a
saptamaṃ tu nibodha me | *HV_7.29*130b
saptamaḥ sāraṇo dhīmān | HV_App.I,31.2983a
sapta mānasacāriṇaḥ | HV_18.1b
saptamīṃ saptamīṃ nityaṃ | HV_App.I,29A.393a
saptamūrtir vibhāvasuḥ | HV_App.I,41.111b
saptame triguṇaṃ phalam | HV_App.I,40.63b
saptame māsi rohiṇīm | HV_47.30d
saptame 'hani madhāhne | HV_App.I,11.143a
saptamo jamadagniś ca | HV_7.31c
saptamo devakīgarbho | HV_47.30a
saptamo 'yaṃ bhayād iti | HV_47.32b
sapta yajñaśatāni vai | HV_23.145b
saptarātraṃ ca saṃtatam | HV_App.I,11.134b
saptarātraṃ mahātmanā | HV_96.37d
saptarātreṇa te bhīru | HV_107.65a
saptarātre tu nirvṛtte | HV_61.61a
saptarātre tv asaṃpūrṇe | HV_App.I,30.330a
saptarcaṃ tu japed yas tu | HV_App.I,4.143a
saptarcaṃ saṃpravakṣyāmi | HV_App.I,4.124a
saptarṣayo mahābhāgā | *HV_113.58*1529:3a
saptarṣayo mahābhāgāḥ | *HV_7.44*133:13a
saptarṣīṇāṃ prajāpatiḥ | HV_2.11d
saptavarṣau babhūvatuḥ | HV_52.1d
saptaviṃśati ṛkṣāṇi | HV_App.I,35.25a
saptaviṃśatim indos tu | HV_20.21a
saptaviṃśati somāya | HV_App.I,41.1123a
saptaviṃśati somāya | HV_3.24c
saptaviṃśat tu yāḥ proktāḥ | HV_3.53a
saptavyasanasaṃmūḍho | HV_App.I,20.774a
sapta vyādhā daśārṇeṣu | HV_19.18a
saptaśīrṣāś ca pannagāḥ | HV_App.I,42A.418b
sapta sapta girīn atha | *HV_103.19*1128:1b
sapta sapta ca saptātha | HV_App.I,29A.446a
saptasūryavapuḥ kṛtvā | HV_App.I,42B.2986a
saptaskandhagato lokāṃs | HV_34.27c
saptasvaragatā yasya | HV_App.I,42B.2254a
saptasvaragatā yasya | HV_34.28c
saptasvaravimūrchitām | *HV_73.35*822:3b
saptasv ete sthitā nityaṃ | HV_App.I,4.148a
saptājāyanta sodarāḥ | HV_16.15d
saptātītāni bhārata | HV_7.38b
saptādhikadaśānugāḥ | *HV_87.7*994:3b
saptānāṃ brahmajanmanām | HV_1.30d
saptārciṣaḥ samāptiṃ ca | HV_App.I,31.916a
saptārciṣo giriṃ dagdham | HV_App.I,11.13a
saptāviṃśatir uttamāḥ | HV_App.I,42.353b
saptāviṃśatir ūrjitāḥ | HV_App.I,41.500b
saptāśītisahasrāṇi | HV_App.I,31.3185a
saptāhajātamātraṃ tu | HV_App.I,30.49a
saptāhatya vināśya kāliyaviṣaṃ niṣpīḍya riṣṭetaram | *HV_76.46*854A:3
saptāhaṃ dhṛtavān girim | HV_App.I,20.297b
saptāhaṃ bhūmikampanam | HV_9.56d
saptemān devakīgarbhān | HV_47.10a
sapteme vasavaḥ prāptāḥ | HV_43.48c
saptaite japatāṃ śreṣṭha | HV_13.4a
saptaite tu maharṣayaḥ | HV_App.I,1.43b
saptaite paramarṣayaḥ | HV_App.I,1.15b
saptaite brahmaṇaḥ sutāḥ | HV_7.7d
saptaite brahmaṇaḥ sutāḥ | *HV_12.13*239:2b
saptaite saptabhiś caiva | *HV_7.44*133:8a
saptaiva brahmacāriṇaḥ | *HV_16.28*300:6b
saptaivāsañ jalaukasaḥ | HV_16.28b
saprakāśaḥ sthito 'mbare | HV_App.I,20.475b
sa prajajvāla tejasā | HV_App.I,42B.911b
sa pratāpo hi balavān | HV_App.I,16.61a
sapratijñam idaṃ vacaḥ | HV_32.31d
sa pradeśas tu bhagavan | *HV_113.1*1485:7a
saprapātamahāsānuṃ | HV_92.40c
sapramodāḥ kareṇavaḥ | HV_63.30d
sa praviśya puraṃ viṣṇoḥ | HV_App.I,31.3051a
sa praviṣṭaḥ punaḥ kukṣau | HV_App.I,41.210a
sa praviṣṭaḥ pravegena | HV_83.3a
sa prahasya mahātejā | HV_App.I,42B.1808a
sa prahārābhisaṃtapto | HV_App.I,29.1209a
saprāṇa iva niḥśvasan | *HV_61.29*714:2b
saprāṇaṃ kṛtavān kṛṣṇaḥ | HV_App.I,17.17a
saprāṇigandharvamahoragaugham | HV_App.I,31.510
sa prāyāt samaraṃ prati | HV_App.I,42B.506b
saprāśnikam akātaram | HV_75.10b
saprāsāḥ sāsitomarāḥ | HV_App.I,41.1851b
sa prāha tridaśān sarvān | HV_App.I,42B.2743a
sa praikṣata diśo daśa | HV_108.81d
saphalaṃ karma kurvāṇo | HV_App.I,41.1401a
saphalaṃ jīvitaṃ ca me | HV_App.I,20.896b
saphalo 'dya mama kleśaḥ | HV_App.I,34.37a
saphalo 'stu bhavān iha | *HV_112.121*1477:2b
sa phullasya kadambasya | HV_App.I,18.518a
saphenaṃ rudhiraṃ vaman | HV_67.34d
sa phenaṃ vaktrajaṃ caiva | HV_67.25a
sa phenair gātranirgīrṇaiḥ | HV_67.26c
sa pheno vāriṇāviśya | HV_App.I,41.1555a
sa baddhamukuṭaḥ śrīmān | HV_78.40a
sa baddhāṅgadaniryūhaś | HV_63.21a
sa badhvā pitaraṃ rājā | *HV_44.66*559a
sa bandhuvargaṃ saṃprekṣya | HV_App.I,11.114a
sabandhuṃ sasutaṃ raṇe | *HV_112.29*1371:2b
sabandhuḥ saprajo bhavān | HV_App.I,12.57b
sa babhau tāṃ gadāṃ bibhrat | HV_App.I,42B.1433a
sa babhau mūrtiliṅgasthaḥ | HV_91.6a
sabalas tvām upāvṛttas | HV_App.I,18.931a
sabalaṃ rāvaṇaṃ balāt | *HV_23.150*396:25b
sabalaṃ sasuhṛdgaṇam | *HV_85.31*968:4b
sabalaṃ sahavāhanam | **HV_App.I,18.764**79:1b
sabalaḥ sasutas tadā | *HV_112.49*1401:6b
sabalaḥ sahasainikaḥ | HV_App.I,31.2852b
sabalaḥ saṃhatāñjaliḥ | HV_App.I,41.1944b
sabalaḥ sānugaś caiva | HV_App.I,19.2a
sabalākā ivāmbudāḥ | HV_App.I,42B.386b
sabalānāṃ mahīkṣitām | HV_App.I,18.715b
sabalās te mahīpālā | HV_App.I,18.644a
sabalās te mahīpālā | HV_81.25a
sabalā hṛṣṭamanasa | HV_App.I,18.1076a
sabalāḥ sānugāś caiva | HV_34.2c
sabalāḥ sānugāś caiva | *HV_35.0*505:3a
sa balena tadā pūrṇas | HV_58.50c
sabale mayi mānada | HV_App.I,16.20b
sabaleṣu narendreṣu | HV_43.55a
sabale sahasātyakau | *HV_88.33*1018:7b
sabalo yadusaṃsadi | *HV_76.43*852:2b
sabalo rāvaṇo hataḥ | HV_44.33b
sabalau sānugau hatvā | HV_App.I,31.2574a
sa bāṇenābhyayudhyata | HV_App.I,42B.733b
sa bāṇair aparikṣataḥ | HV_76.40b
sabālayuvatīvṛddhaḥ | HV_56.18a
sabālavṛddhayuvatī+ | **HV_App.I,18.1072**129:2a
sabālavṛddhā sā caiva | HV_App.I,18.1078a
sabālavṛddhā sā caiva | HV_79.27c
sabālā hṛṣṭamanasa | HV_79.26c
sa bālo brahmadattasya | HV_App.I,5.35a
sabāṣpā vākyam abravīt | HV_99.34d
sabāṣpā himavṛṣṭayaḥ | HV_36.13b
sa bāhuśatam udyamya | HV_38.29a
sa bibhracchuśubhe 'tīva | HV_App.I,42.229a
sa bṛhaspatinā sārdhaṃ | HV_App.I,29F.31a
sa brahmā prathamaṃ tasminn | HV_App.I,41.1186a
sa brahmā bhuvanādhipaḥ | HV_App.I,42.76b
sa bhagasya hayān hatvā | HV_App.I,42B.1236a
sa bhago bhayasaṃtrasto | HV_App.I,42B.1266a
sa bhagnorukaṭignīvo | HV_57.20a
sabhaṭā sādhu sāmbarā | HV_App.I,31.3031b
sabhartṛputrā jīveyaṃ | HV_App.I,29A.457a
sa bhavaḥ kārttikeyaś ca | HV_106.59c
sa bhavān kathayatv enāṃ | HV_11.15a
sabhā kāñcanatoraṇā | HV_91.24b
sabhākṣo bhaṅgakārāt tu | HV_28.35a
sabhāgatān somaraviprakāśān | HV_App.I,20.668
sabhāgyāḥ sma yathā purā | HV_83.14b
sabhājayañ jagannāthaṃ | HV_App.I,21.11a
sabhājitān samāśvāsya | *HV_78.47*875:3a
sa bhāṇḍīravaṭaprakhyaṃ | HV_58.25a
sabhāṇḍopaskare rathe | HV_App.I,41.1756b
sabhādvāram upāgatāḥ | HV_109.58b
sabhānaraś cākṣuṣaś ca | HV_23.15c
sabhānarasya putras tu | HV_23.16a
sabhāntaṃ prathamaṃ proktaṃ | **HV_App.I,40.48**9:3a
sabhāparvaṇi rājendra | HV_App.I,40.114a
sabhāmadhyagataṃ prāha | HV_29.35c
sabhām āgamya viṣṭhitāḥ | HV_109.16d
sabhām ādāya devāś ca | HV_App.I,20.660a
sabhām āviviśur hṛṣṭāḥ | HV_89.22c
sabhām tāṃ sa sureśvaraḥ | HV_91.31d
sabhāyām āhatā tadā | HV_109.16b
sabhāyāṃ ca praveśanam | HV_App.I,44.45b
sabhāyāṃ tasya vai prabhuḥ | HV_App.I,42A.112b
sabhāyāṃ puṣpitā drumāḥ | HV_App.I,42A.125b
sabhāyāṃ bhajyamānāyāṃ | HV_App.I,42A.235a
sabhāyāṃ yadusaṃsadi | HV_84.1b
sabhāyāṃ ye samāhatāḥ | HV_App.I,20.783b
sa bhāram asahaṃs tasya | HV_58.24a
sa bhāryayā revatarājaputryā | HV_App.I,29D.227
sabhāryas tvam ihāgataḥ | HV_99.36d
sabhāryaṃ ca janārdanam | HV_92.43b
sabhāryaṃ tasya dhīmataḥ | HV_90.12d
sabhāryaḥ svapuraṃ gataḥ | HV_App.I,29E.156b
sabhāryo vinaśiṣyati | HV_73.5d
sabhāryo vibudhaśreṣṭhaṃ | HV_92.51c
sabhārhān sakalān sarvān | *HV_87.7*993:1a
sabhāvataraṇaṃ caiva | HV_App.I,20.1049a
sabhā sā dharmavatsalā | *HV_86.72*987b
sabhāṃ niṣkramya deveśo | HV_App.I,20.621a
sabhāṃ samānayām āsuḥ | HV_95.13c
sabhāṃ sudharmām ādāya | HV_86.67c
sabhāṃ sudharmām ādāya | HV_86.71c
sabhāṃ hiraṇyakaśipor | *HV_31.64*472a
sa bhikṣām adadād vīraḥ | HV_23.151a
sa bhinnagātro rudreṇa | HV_App.I,42B.1699a
sa bhinnaḥ parigho ghoro | HV_App.I,42B.2182a
sa bhītaḥ prāñjalir bhūtvā | HV_5.17a
sa bhīto niścarat tasmād | *HV_3.108d*91:3a
sa bhīmavegaś ca mahābalaś ca | HV_App.I,42B.150
sabhīmaḥ samapadyata | HV_App.I,42B.1753b
sabhūdharavanām urvīṃ | *HV_65.40*748a
sa bhūmāv antarikṣe ca | HV_App.I,42.312a
sa bhūyas tādṛśaḥ syāṃ vai | HV_App.I,29F.63a
sa bhūyo vismayāviṣṭaḥ | HV_App.I,41.224a
sabhṛtyabalavāhanam | HV_App.I,20.735b
sabhṛtyabalavāhanam | HV_App.I,42A.29b
sabhṛtyabalavāhanam | **HV_App.I,43.64**5:3b
sabhṛtyabalavāhanam | *HV_31.43*466:1b
sabhṛtyaḥ sapurohitaḥ | HV_65.85d
sabhṛtyo viṣavṛkṣaś ca | **HV_App.I,11.183**6:1a
sa bhṛśaṃ bhayasaṃvigno | HV_71.21c
sabhe bhujabalārjite | HV_App.I,20.1064b
sa bhaimapravaro vīras | HV_App.I,29F.333a
sa bhaumaṃ narakaṃ hatvā | HV_92.33c
sabhrātṛputrasacivaṃ | *HV_31.126*477a
sabhrūvilasitāṃ vīṇāṃ | HV_App.I,11.337a
samakampanta bhītāni | HV_App.I,42B.1209a
samakṣaṃ naradevānāṃ | HV_App.I,20.177a
samakṣaṃ bhīṣmakasya ha | HV_88.1d
samakṣaṃ mama vaidarbhi | HV_App.I,29A.50a
samakṣaṃ yadumaṇḍale | *HV_113.63ab*1531:1b
samakṣaṃ sarvabhūtānāṃ | **HV_App.I,42B.2855**199:22a
samakṣaṃ sarvabhūtānāṃ | **HV_App.I,42B.2855**199C:7
samagrabalapauruṣam | HV_App.I,41.1323b
samagrabalapauruṣaiḥ | HV_App.I,43.142b
samagrabalavāhanaiḥ | HV_App.I,20.824b
samagrahayayuktena | **HV_App.I,18.945**109:3a
samagrahīd durviṣahogratejā | *HV_76.28*847:5
samagraṃ vaiṣṇavaṃ tejo | HV_62.16c
samagraṃ śucaye śuciḥ | HV_1.22b
samagrā visahiṣyati | HV_86.37d
samajāyata nirmalā | HV_App.I,18.527b
samajāyata sa prabhuḥ | HV_App.I,18.529b
sa maṇiḥ syandate rukmaṃ | HV_28.13a
sa maṇḍalāni citrāṇi | HV_App.I,29E.80a
samatītāny anekaśaḥ | HV_31.10d
samatīte dvijarṣabha | HV_9.29b
samatīte mahābalaḥ | HV_21.29b
samatīteṣu rājendra | HV_App.I,2.41a
samatīrthajalāśayam | HV_49.18b
sa mattahastī duṣṭātmā | HV_74.23a
sa matto balināṃ śreṣṭho | HV_83.27a
sa matto yamunām āha | HV_83.28a
samadā iva kuñjarāḥ | HV_App.I,42B.2109b
samadṛśyanta tatra ha | HV_App.I,31.354b
samadṛṣṭes tadā puṃsaḥ | *HV_22.37*343:2a
samanahyata tejasvī | HV_App.I,42B.200a
samanahyanta dāśārhās | HV_App.I,22.68a
samanahyanta dāśārhās | HV_87.42c
samanahyanta sarvaśaḥ | HV_110.36d
samanahyan mahātmāno | HV_App.I,43.72a
samanahyan mahādevo | HV_App.I,43.66a
samanujñātavāṃś caiva | *HV_8.33*156:4a
sa manoraṃhasā vīras | HV_App.I,29F.764a
samantataś ca nirghātāḥ | *HV_112.17*1361:7a
samantataś cāpsarasaḥ | HV_82.13c
samantataś cainam upācaranti | HV_App.I,42B.461
samantataḥ prādur āsīt | HV_App.I,11.340a
samantataḥ saṃvṛtāṅgī | HV_86.46c
samantato 'nyā jagire ca samyak | HV_App.I,29D.183
samantato 'bhyudyatabāhuśastrāḥ | HV_App.I,42A.269
samantāj jagmatus tau tu | HV_App.I,17.84a
samantāj janamejaya | HV_App.I,29F.18b
samantāt kṣatajokṣitaḥ | HV_App.I,42B.2127b
samantāt parivāritaḥ | HV_App.I,43.73b
samantāt parivāritā | HV_App.I,20.466b
samantāt paryavārayan | HV_77.1d
samantāt paryavārayan | *HV_91.45cd*1051:8b
samantāt pātyamānāni | HV_App.I,20.473a
samantāt pūrayann iva | HV_App.I,41.639b
samantāt pratināditām | HV_93.1d
samantāt pratyapadyata | HV_App.I,31.1511b
samantāt pratyavārayat | HV_110.52b
samantāt samavākiran | HV_9.67b
samantāt savraṇair api | HV_App.I,11.82b
samantāt savraṇair mukhaiḥ | HV_App.I,11.79b
samantāt svarṇabhūṣaṇaiḥ | *HV_81.82*921b
samantād abhyavarṣata | HV_App.I,42B.950b
samantād arciṣāṃ cayaiḥ | HV_App.I,18.728b
samantād ardhayojanam | HV_94.7d
samantād arpitaiḥ śaraiḥ | HV_App.I,42B.1151b
samantād avalokya tām | HV_App.I,20.1116b
samantād aṣṭadhā yogī | HV_App.I,42.106a
samantād upaśobhitam | HV_App.I,18.446b
samantād devadānavāḥ | HV_App.I,41.1772b
samantād yojanaṃsāgraṃ | HV_55.45c
samantād vṛṣṇisainyena | HV_102.2c
samantād veṣṭitā balaiḥ | HV_81.48b
samantād veṣṭito balaiḥ | HV_App.I,18.693b
samantān niśitaiḥ śaraiḥ | HV_App.I,42B.1352b
samantān nyakhanan mahīm | *HV_10.48*212:1b
samantān madatarpitāḥ | HV_54.26b
sa mandaraṃ giriṃ prāha | HV_App.I,29C.139a
samanvayur devagaṇā mahendraṃ | HV_App.I,42B.555
samanvito vyādhiśatair anekair | HV_App.I,42B.599
samapṛcchanta yādavāḥ | HV_109.17b
samapracāraṃ ca gavāṃ | HV_49.18a
samaprabho vikumbhāṇḍo | HV_App.I,42B.80a
samabhityaktajīvitam | HV_81.101b
samabhityaktajīvitāḥ | HV_81.98d
samabhilaṣajjanamejayo yaśaḥ svam | HV_118.40b
samabhyarcya prahṛṣṭavat | HV_App.I,30.411b
samabhyuttiṣṭhate budhaḥ | HV_20.43f
samam abhyutsmayantīva | HV_59.38c
sa mamarda mahāsuraḥ | HV_App.I,42B.1990b
sa mamāra bhṛśaṃ hataḥ | HV_64.20d
sa mamāra mahādaityaḥ | *HV_91.45cd*1051:28a
samayas te mahābāho | HV_App.I,18.573a
samayaṃ kārayāṃ cakre | HV_29.4c
samayaṃ madhusūdana | *HV_113.43*1507:1b
samayaṃ yadi bhindyās tvaṃ | HV_App.I,42B.3039a
samayaṃ sā cakāra ha | HV_App.I,6.5b
samayaḥ sāṃparāyikaḥ | HV_App.I,18.481b
sa mayā tvaṃ samāgamya | HV_App.I,36.24a
samayāt samupasthitā | HV_App.I,6.4b
sa mayāstrapratāpena | HV_15.60a
samayāḥ śapathās tathā | HV_116.28b
samaye 'tigate tu sā | *HV_8.29ab*154b
samayena prayāsyati | HV_App.I,29.62b
samayena mahādyutiḥ | HV_10.40b
sa mayenāsurendreṇa | HV_36.59a
samayo vartate niśi | **HV_App.I,29F.323**5:2b
